,Codi_provincia,Provincia,Codi_municipi,Municipi,Estacio,Codi_Contaminant,Any,Mes,Dia,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,nom_cabina,codi_dtes,zqa,codi_eoi,Longitud,Latitud,ubicacio,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Clas_1,Clas_2,Desc_Contaminant,Unitats
51,8,Barcelona,19,Barcelona,42,7,2021,1,21,2.0,V,1.0,V,2.0,V,2.0,V,3.0,V,8.0,V,16.0,V,4.0,V,9.0,V,195.0,V,66.0,V,11.0,V,7.0,V,6.0,V,3.0,V,4.0,V,4.0,V,2.0,V,5.0,V,18.0,V,59.0,V,48.0,V,60.0,V,10.0,V,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
52,8,Barcelona,19,Barcelona,42,7,2021,1,22,3.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,5.0,V,4.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
53,8,Barcelona,19,Barcelona,42,7,2021,1,23,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
54,8,Barcelona,19,Barcelona,42,7,2021,1,24,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
55,8,Barcelona,19,Barcelona,42,7,2021,1,25,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,7.0,V,3.0,V,3.0,V,5.0,V,6.0,V,6.0,V,6.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
56,8,Barcelona,19,Barcelona,42,7,2021,1,26,1.0,V,1.0,V,3.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,3.0,V,3.0,V,4.0,V,4.0,V,3.0,V,6.0,V,4.0,V,3.0,V,3.0,V,3.0,V,4.0,V,3.0,V,2.0,V,1.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
57,8,Barcelona,19,Barcelona,42,7,2021,1,27,3.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,15.0,V,39.0,V,24.0,V,40.0,V,57.0,V,59.0,V,64.0,V,23.0,V,11.0,V,13.0,V,3.0,V,5.0,V,21.0,V,54.0,V,94.0,V,121.0,V,120.0,V,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
58,8,Barcelona,19,Barcelona,42,7,2021,1,28,137.0,V,83.0,V,20.0,V,17.0,V,11.0,V,8.0,V,13.0,V,74.0,V,94.0,V,85.0,V,14.0,V,10.0,V,17.0,V,35.0,V,24.0,V,34.0,V,13.0,V,22.0,V,33.0,V,43.0,V,23.0,V,10.0,V,15.0,V,53.0,V,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
59,8,Barcelona,19,Barcelona,42,7,2021,1,29,66.0,V,70.0,V,65.0,V,38.0,V,22.0,V,1.0,V,1.0,V,5.0,V,8.0,V,9.0,V,11.0,V,9.0,V,8.0,V,5.0,V,3.0,V,3.0,V,4.0,V,2.0,V,6.0,V,3.0,V,5.0,V,2.0,V,9.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
60,8,Barcelona,19,Barcelona,42,7,2021,1,30,14.0,V,17.0,V,21.0,V,20.0,V,18.0,V,18.0,V,10.0,V,15.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
61,8,Barcelona,19,Barcelona,42,7,2021,1,31,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,,N,Barcelona - Sants,ID,1,8019042,2.1331,41.3788,Jardins de Can Mantega (Joan Güell - Violant d’Hongria),3,Sants-Montjuic,18,Sants,Urbana,Fons,NO,Âµg/mÂ³
62,8,Barcelona,19,Barcelona,43,7,2021,1,1,10.0,V,6.0,V,8.0,V,2.0,V,1.0,V,2.0,V,1.0,V,4.0,V,5.0,V,5.0,V,6.0,V,5.0,V,6.0,V,11.0,V,6.0,V,12.0,V,7.0,V,5.0,V,6.0,V,6.0,V,6.0,V,12.0,V,7.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
63,8,Barcelona,19,Barcelona,43,7,2021,1,2,2.0,V,2.0,V,4.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,2.0,V,4.0,V,7.0,V,14.0,V,10.0,V,9.0,V,16.0,V,9.0,V,10.0,V,5.0,V,10.0,V,12.0,V,16.0,V,16.0,V,12.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
64,8,Barcelona,19,Barcelona,43,7,2021,1,3,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,3.0,V,8.0,V,8.0,V,5.0,V,9.0,V,7.0,V,11.0,V,9.0,V,9.0,V,4.0,V,18.0,V,49.0,V,92.0,V,38.0,V,13.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
65,8,Barcelona,19,Barcelona,43,7,2021,1,4,45.0,V,10.0,V,6.0,V,13.0,V,2.0,V,3.0,V,5.0,V,9.0,V,23.0,V,29.0,V,33.0,V,34.0,V,18.0,V,12.0,V,13.0,V,7.0,V,13.0,V,6.0,V,14.0,V,9.0,V,6.0,V,5.0,V,6.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
66,8,Barcelona,19,Barcelona,43,7,2021,1,5,5.0,V,2.0,V,5.0,V,2.0,V,1.0,V,2.0,V,3.0,V,15.0,V,10.0,V,26.0,V,35.0,V,32.0,V,21.0,V,29.0,V,21.0,V,26.0,V,30.0,V,15.0,V,23.0,V,18.0,V,11.0,V,19.0,V,7.0,V,5.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
67,8,Barcelona,19,Barcelona,43,7,2021,1,6,3.0,V,6.0,V,4.0,V,3.0,V,2.0,V,1.0,V,2.0,V,6.0,V,11.0,V,12.0,V,11.0,V,10.0,V,19.0,V,27.0,V,23.0,V,8.0,V,8.0,V,12.0,V,31.0,V,33.0,V,18.0,V,12.0,V,15.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
68,8,Barcelona,19,Barcelona,43,7,2021,1,7,5.0,V,5.0,V,5.0,V,4.0,V,3.0,V,8.0,V,13.0,V,32.0,V,36.0,V,50.0,V,50.0,V,61.0,V,40.0,V,36.0,V,31.0,V,,N,,N,32.0,V,31.0,V,48.0,V,33.0,V,9.0,V,5.0,V,3.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
69,8,Barcelona,19,Barcelona,43,7,2021,1,8,2.0,V,3.0,V,2.0,V,3.0,V,2.0,V,5.0,V,5.0,V,9.0,V,20.0,V,28.0,V,49.0,V,37.0,V,27.0,V,18.0,V,22.0,V,23.0,V,21.0,V,29.0,V,26.0,V,37.0,V,28.0,V,12.0,V,6.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
70,8,Barcelona,19,Barcelona,43,7,2021,1,9,2.0,V,4.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,8.0,V,4.0,V,5.0,V,7.0,V,8.0,V,6.0,V,4.0,V,4.0,V,4.0,V,3.0,V,3.0,V,3.0,V,3.0,V,2.0,V,3.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
71,8,Barcelona,19,Barcelona,43,7,2021,1,10,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,3.0,V,4.0,V,6.0,V,13.0,V,11.0,V,8.0,V,14.0,V,12.0,V,13.0,V,11.0,V,4.0,V,4.0,V,3.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
72,8,Barcelona,19,Barcelona,43,7,2021,1,11,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,3.0,V,8.0,V,9.0,V,22.0,V,24.0,V,20.0,V,12.0,V,20.0,V,27.0,V,22.0,V,23.0,V,8.0,V,6.0,V,5.0,V,4.0,V,4.0,V,3.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
73,8,Barcelona,19,Barcelona,43,7,2021,1,12,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,2.0,V,5.0,V,11.0,V,7.0,V,6.0,V,7.0,V,10.0,V,12.0,V,14.0,V,7.0,V,6.0,V,7.0,V,18.0,V,7.0,V,8.0,V,7.0,V,3.0,V,2.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
74,8,Barcelona,19,Barcelona,43,7,2021,1,13,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,5.0,V,9.0,V,5.0,V,6.0,V,11.0,V,11.0,V,6.0,V,9.0,V,12.0,V,6.0,V,6.0,V,7.0,V,15.0,V,19.0,V,16.0,V,8.0,V,8.0,V,8.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
75,8,Barcelona,19,Barcelona,43,7,2021,1,14,2.0,V,3.0,V,8.0,V,9.0,V,2.0,V,2.0,V,2.0,V,11.0,V,13.0,V,12.0,V,29.0,V,25.0,V,26.0,V,18.0,V,14.0,V,19.0,V,21.0,V,9.0,V,12.0,V,5.0,V,10.0,V,8.0,V,23.0,V,6.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
76,8,Barcelona,19,Barcelona,43,7,2021,1,15,1.0,V,2.0,V,3.0,V,7.0,V,6.0,V,3.0,V,2.0,V,11.0,V,27.0,V,46.0,V,45.0,V,29.0,V,18.0,V,17.0,V,24.0,V,23.0,V,37.0,V,43.0,V,57.0,V,119.0,V,134.0,V,124.0,V,123.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
77,8,Barcelona,19,Barcelona,43,7,2021,1,16,53.0,V,32.0,V,44.0,V,35.0,V,13.0,V,14.0,V,29.0,V,33.0,V,6.0,V,8.0,V,6.0,V,4.0,V,17.0,V,20.0,V,16.0,V,7.0,V,5.0,V,6.0,V,3.0,V,5.0,V,4.0,V,6.0,V,14.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
78,8,Barcelona,19,Barcelona,43,7,2021,1,17,7.0,V,4.0,V,3.0,V,2.0,V,3.0,V,1.0,V,5.0,V,8.0,V,20.0,V,26.0,V,16.0,V,13.0,V,7.0,V,6.0,V,9.0,V,6.0,V,15.0,V,15.0,V,39.0,V,31.0,V,28.0,V,25.0,V,31.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
79,8,Barcelona,19,Barcelona,43,7,2021,1,18,38.0,V,150.0,V,113.0,V,93.0,V,49.0,V,25.0,V,51.0,V,78.0,V,148.0,V,256.0,V,,N,,N,22.0,V,53.0,V,18.0,V,25.0,V,34.0,V,30.0,V,23.0,V,40.0,V,71.0,V,49.0,V,46.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
80,8,Barcelona,19,Barcelona,43,7,2021,1,19,17.0,V,1.0,V,3.0,V,3.0,V,10.0,V,11.0,V,18.0,V,94.0,V,190.0,V,84.0,V,36.0,V,13.0,V,8.0,V,6.0,V,6.0,V,7.0,V,10.0,V,12.0,V,6.0,V,8.0,V,3.0,V,1.0,V,1.0,V,2.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
81,8,Barcelona,19,Barcelona,43,7,2021,1,20,2.0,V,2.0,V,5.0,V,4.0,V,6.0,V,30.0,V,37.0,V,73.0,V,55.0,V,53.0,V,26.0,V,21.0,V,18.0,V,14.0,V,9.0,V,13.0,V,10.0,V,8.0,V,8.0,V,8.0,V,8.0,V,5.0,V,3.0,V,1.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
82,8,Barcelona,19,Barcelona,43,7,2021,1,21,1.0,V,3.0,V,9.0,V,2.0,V,27.0,V,9.0,V,29.0,V,82.0,V,47.0,V,123.0,V,87.0,V,19.0,V,20.0,V,6.0,V,6.0,V,10.0,V,14.0,V,4.0,V,21.0,V,71.0,V,84.0,V,58.0,V,59.0,V,24.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
83,8,Barcelona,19,Barcelona,43,7,2021,1,22,5.0,V,8.0,V,25.0,V,11.0,V,1.0,V,2.0,V,2.0,V,6.0,V,12.0,V,8.0,V,5.0,V,6.0,V,7.0,V,7.0,V,8.0,V,13.0,V,12.0,V,9.0,V,6.0,V,8.0,V,3.0,V,6.0,V,5.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
84,8,Barcelona,19,Barcelona,43,7,2021,1,23,2.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,1.0,V,2.0,V,2.0,V,4.0,V,5.0,V,7.0,V,9.0,V,7.0,V,3.0,V,5.0,V,8.0,V,3.0,V,2.0,V,3.0,V,6.0,V,3.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
85,8,Barcelona,19,Barcelona,43,7,2021,1,24,2.0,V,1.0,V,4.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,4.0,V,5.0,V,8.0,V,7.0,V,5.0,V,3.0,V,2.0,V,3.0,V,3.0,V,2.0,V,1.0,V,1.0,V,2.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
86,8,Barcelona,19,Barcelona,43,7,2021,1,25,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,4.0,V,23.0,V,55.0,V,15.0,V,13.0,V,9.0,V,9.0,V,7.0,V,3.0,V,21.0,V,13.0,V,15.0,V,21.0,V,11.0,V,10.0,V,8.0,V,2.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
87,8,Barcelona,19,Barcelona,43,7,2021,1,26,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,27.0,V,34.0,V,21.0,V,16.0,V,17.0,V,14.0,V,16.0,V,20.0,V,13.0,V,5.0,V,5.0,V,5.0,V,4.0,V,3.0,V,2.0,V,3.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
88,8,Barcelona,19,Barcelona,43,7,2021,1,27,4.0,V,5.0,V,5.0,V,4.0,V,9.0,V,5.0,V,6.0,V,10.0,V,86.0,V,99.0,V,52.0,V,95.0,V,62.0,V,60.0,V,21.0,V,18.0,V,26.0,V,14.0,V,54.0,V,48.0,V,83.0,V,109.0,V,158.0,V,107.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
89,8,Barcelona,19,Barcelona,43,7,2021,1,28,140.0,V,162.0,V,154.0,V,136.0,V,85.0,V,63.0,V,68.0,V,131.0,V,191.0,V,196.0,V,53.0,V,22.0,V,58.0,V,46.0,V,74.0,V,38.0,V,48.0,V,66.0,V,63.0,V,75.0,V,47.0,V,37.0,V,57.0,V,53.0,V,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
90,8,Barcelona,19,Barcelona,43,7,2021,1,29,80.0,V,79.0,V,58.0,V,33.0,V,34.0,V,7.0,V,7.0,V,21.0,V,68.0,V,41.0,V,50.0,V,37.0,V,11.0,V,13.0,V,12.0,V,13.0,V,11.0,V,53.0,V,34.0,V,30.0,V,33.0,V,15.0,V,10.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
91,8,Barcelona,19,Barcelona,43,7,2021,1,30,14.0,V,21.0,V,34.0,V,33.0,V,31.0,V,42.0,V,41.0,V,57.0,V,28.0,V,13.0,V,13.0,V,6.0,V,8.0,V,5.0,V,6.0,V,4.0,V,6.0,V,4.0,V,2.0,V,6.0,V,6.0,V,5.0,V,3.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
92,8,Barcelona,19,Barcelona,43,7,2021,1,31,2.0,V,2.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,4.0,V,4.0,V,4.0,V,6.0,V,4.0,V,5.0,V,6.0,V,2.0,V,6.0,V,6.0,V,6.0,V,2.0,V,5.0,V,5.0,V,4.0,V,,N,Barcelona - Eixample,IH,1,8019043,2.1538,41.3853,Av. Roma - c/ Comte Urgell,5,Eixample,9,la Nova Esquerra de l'Eixample,Urbana,Trànsit,NO,Âµg/mÂ³
93,8,Barcelona,19,Barcelona,44,7,2021,1,1,4.0,V,2.0,V,1.0,V,4.0,V,2.0,V,2.0,V,1.0,V,2.0,V,3.0,V,4.0,V,3.0,V,5.0,V,6.0,V,8.0,V,6.0,V,3.0,V,4.0,V,2.0,V,3.0,V,6.0,V,3.0,V,2.0,V,2.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
94,8,Barcelona,19,Barcelona,44,7,2021,1,2,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,3.0,V,2.0,V,4.0,V,4.0,V,5.0,V,7.0,V,9.0,V,13.0,V,10.0,V,7.0,V,5.0,V,4.0,V,7.0,V,7.0,V,12.0,V,13.0,V,12.0,V,13.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
95,8,Barcelona,19,Barcelona,44,7,2021,1,3,3.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,3.0,V,2.0,V,3.0,V,6.0,V,5.0,V,5.0,V,6.0,V,5.0,V,4.0,V,9.0,V,10.0,V,35.0,V,42.0,V,24.0,V,32.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
96,8,Barcelona,19,Barcelona,44,7,2021,1,4,16.0,V,9.0,V,5.0,V,2.0,V,2.0,V,3.0,V,2.0,V,13.0,V,18.0,V,28.0,V,24.0,V,17.0,V,,N,,N,5.0,V,4.0,V,4.0,V,5.0,V,10.0,V,7.0,V,5.0,V,6.0,V,5.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
97,8,Barcelona,19,Barcelona,44,7,2021,1,5,5.0,V,2.0,V,2.0,V,1.0,V,1.0,V,3.0,V,6.0,V,13.0,V,16.0,V,28.0,V,28.0,V,25.0,V,27.0,V,22.0,V,15.0,V,14.0,V,12.0,V,9.0,V,9.0,V,11.0,V,5.0,V,11.0,V,6.0,V,5.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
98,8,Barcelona,19,Barcelona,44,7,2021,1,6,4.0,V,2.0,V,4.0,V,4.0,V,1.0,V,2.0,V,3.0,V,3.0,V,4.0,V,6.0,V,12.0,V,10.0,V,5.0,V,9.0,V,7.0,V,4.0,V,6.0,V,5.0,V,32.0,V,44.0,V,9.0,V,6.0,V,8.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
99,8,Barcelona,19,Barcelona,44,7,2021,1,7,3.0,V,2.0,V,2.0,V,3.0,V,2.0,V,4.0,V,6.0,V,16.0,V,28.0,V,40.0,V,46.0,V,49.0,V,32.0,V,28.0,V,23.0,V,24.0,V,29.0,V,25.0,V,18.0,V,62.0,V,43.0,V,20.0,V,9.0,V,2.0,V,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
100,8,Barcelona,19,Barcelona,44,7,2021,1,8,5.0,V,4.0,V,3.0,V,3.0,V,2.0,V,4.0,V,11.0,V,18.0,V,38.0,V,35.0,V,41.0,V,34.0,V,34.0,V,21.0,V,23.0,V,17.0,V,30.0,V,38.0,V,31.0,V,30.0,V,31.0,V,21.0,V,7.0,V,,N,Barcelona - Gràcia,IJ,1,8019044,2.1534,41.3987,Plaça Gal·la Placídia (Via Augusta - Travessera de Gràcia),6,Gracia,31,la Vila de Gracia,Urbana,Trànsit,NO,Âµg/mÂ³
