,Codi_provincia,Provincia,Codi_municipi,Municipi,Estacio,Codi_Contaminant,Any,Mes,Dia,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,nom_cabina,codi_dtes,zqa,codi_eoi,Longitud,Latitud,ubicacio,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Clas_1,Clas_2
151,8,Barcelona,19,Barcelona,50,12,2021,1,28,251.0,V,235.0,V,202.0,V,160.0,V,113.0,V,104.0,V,174.0,V,202.0,V,307.0,V,156.0,V,67.0,V,141.0,V,93.0,V,52.0,V,58.0,V,48.0,V,59.0,V,60.0,V,52.0,V,64.0,V,58.0,V,53.0,V,81.0,V,75.0,V,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
152,8,Barcelona,19,Barcelona,50,12,2021,1,29,99.0,V,122.0,V,97.0,V,98.0,V,111.0,V,66.0,V,70.0,V,83.0,V,70.0,V,43.0,V,37.0,V,38.0,V,49.0,V,31.0,V,18.0,V,21.0,V,24.0,V,42.0,V,26.0,V,24.0,V,30.0,V,20.0,V,32.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
153,8,Barcelona,19,Barcelona,50,12,2021,1,30,21.0,V,55.0,V,89.0,V,100.0,V,104.0,V,94.0,V,92.0,V,105.0,V,82.0,V,39.0,V,24.0,V,14.0,V,11.0,V,10.0,V,9.0,V,9.0,V,7.0,V,10.0,V,14.0,V,11.0,V,10.0,V,17.0,V,14.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
154,8,Barcelona,19,Barcelona,50,12,2021,1,31,7.0,V,9.0,V,7.0,V,5.0,V,4.0,V,5.0,V,5.0,V,5.0,V,5.0,V,6.0,V,7.0,V,8.0,V,9.0,V,9.0,V,10.0,V,7.0,V,6.0,V,6.0,V,8.0,V,9.0,V,10.0,V,7.0,V,8.0,V,,N,Barcelona - Ciutadella,IL,1,8019050,2.1874,41.3864,Parc de la Ciutadella,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Urbana,Fons
155,8,Barcelona,19,Barcelona,54,12,2021,1,1,40.0,V,31.0,V,13.0,V,12.0,V,16.0,V,13.0,V,11.0,V,8.0,V,9.0,V,9.0,V,10.0,V,16.0,V,20.0,V,30.0,V,30.0,V,22.0,V,14.0,V,11.0,V,14.0,V,11.0,V,17.0,V,28.0,V,14.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
156,8,Barcelona,19,Barcelona,54,12,2021,1,2,5.0,V,4.0,V,11.0,V,4.0,V,4.0,V,3.0,V,4.0,V,5.0,V,8.0,V,7.0,V,11.0,V,16.0,V,16.0,V,13.0,V,13.0,V,14.0,V,17.0,V,13.0,V,17.0,V,29.0,V,32.0,V,27.0,V,36.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
157,8,Barcelona,19,Barcelona,54,12,2021,1,3,28.0,V,10.0,V,4.0,V,2.0,V,4.0,V,9.0,V,10.0,V,8.0,V,12.0,V,17.0,V,15.0,V,9.0,V,9.0,V,9.0,V,12.0,V,15.0,V,14.0,V,35.0,V,86.0,V,95.0,V,113.0,V,116.0,V,83.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
158,8,Barcelona,19,Barcelona,54,12,2021,1,4,60.0,V,49.0,V,35.0,V,33.0,V,48.0,V,9.0,V,10.0,V,44.0,V,17.0,V,16.0,V,16.0,V,20.0,V,17.0,V,15.0,V,13.0,V,14.0,V,17.0,V,23.0,V,71.0,V,37.0,V,26.0,V,22.0,V,28.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
159,8,Barcelona,19,Barcelona,54,12,2021,1,5,39.0,V,22.0,V,17.0,V,7.0,V,6.0,V,22.0,V,44.0,V,68.0,V,54.0,V,60.0,V,29.0,V,18.0,V,14.0,V,33.0,V,36.0,V,30.0,V,30.0,V,32.0,V,44.0,V,47.0,V,30.0,V,33.0,V,21.0,V,25.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
160,8,Barcelona,19,Barcelona,54,12,2021,1,6,24.0,V,20.0,V,16.0,V,12.0,V,11.0,V,10.0,V,11.0,V,17.0,V,25.0,V,22.0,V,27.0,V,33.0,V,21.0,V,25.0,V,24.0,V,27.0,V,30.0,V,120.0,V,101.0,V,125.0,V,30.0,V,35.0,V,23.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
161,8,Barcelona,19,Barcelona,54,12,2021,1,7,13.0,V,15.0,V,12.0,V,13.0,V,14.0,V,13.0,V,21.0,V,37.0,V,42.0,V,50.0,V,58.0,V,61.0,V,58.0,V,51.0,V,52.0,V,69.0,V,68.0,V,54.0,V,101.0,V,93.0,V,90.0,V,77.0,V,37.0,V,28.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
162,8,Barcelona,19,Barcelona,54,12,2021,1,8,18.0,V,22.0,V,40.0,V,56.0,V,35.0,V,44.0,V,43.0,V,64.0,V,74.0,V,96.0,V,,N,33.0,V,36.0,V,33.0,V,29.0,V,32.0,V,54.0,V,69.0,V,84.0,V,79.0,V,68.0,V,44.0,V,27.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
163,8,Barcelona,19,Barcelona,54,12,2021,1,9,12.0,V,14.0,V,9.0,V,9.0,V,7.0,V,6.0,V,10.0,V,11.0,V,12.0,V,14.0,V,12.0,V,13.0,V,13.0,V,13.0,V,11.0,V,12.0,V,11.0,V,10.0,V,9.0,V,8.0,V,9.0,V,9.0,V,6.0,V,5.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
164,8,Barcelona,19,Barcelona,54,12,2021,1,10,5.0,V,5.0,V,6.0,V,5.0,V,4.0,V,4.0,V,5.0,V,5.0,V,6.0,V,9.0,V,8.0,V,14.0,V,22.0,V,15.0,V,30.0,V,25.0,V,25.0,V,42.0,V,26.0,V,21.0,V,27.0,V,23.0,V,14.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
165,8,Barcelona,19,Barcelona,54,12,2021,1,11,10.0,V,9.0,V,9.0,V,6.0,V,5.0,V,7.0,V,11.0,V,24.0,V,28.0,V,31.0,V,38.0,V,25.0,V,29.0,V,32.0,V,22.0,V,19.0,V,19.0,V,26.0,V,29.0,V,34.0,V,28.0,V,29.0,V,33.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
166,8,Barcelona,19,Barcelona,54,12,2021,1,12,28.0,V,26.0,V,23.0,V,22.0,V,23.0,V,25.0,V,24.0,V,31.0,V,32.0,V,31.0,V,32.0,V,20.0,V,20.0,V,20.0,V,18.0,V,14.0,V,16.0,V,20.0,V,21.0,V,25.0,V,22.0,V,19.0,V,19.0,V,13.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
167,8,Barcelona,19,Barcelona,54,12,2021,1,13,7.0,V,6.0,V,9.0,V,10.0,V,10.0,V,15.0,V,17.0,V,25.0,V,31.0,V,22.0,V,15.0,V,14.0,V,16.0,V,19.0,V,20.0,V,21.0,V,23.0,V,21.0,V,19.0,V,16.0,V,14.0,V,12.0,V,9.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
168,8,Barcelona,19,Barcelona,54,12,2021,1,14,7.0,V,6.0,V,5.0,V,6.0,V,6.0,V,8.0,V,14.0,V,21.0,V,26.0,V,24.0,V,23.0,V,25.0,V,19.0,V,22.0,V,22.0,V,20.0,V,18.0,V,24.0,V,26.0,V,26.0,V,16.0,V,14.0,V,29.0,V,44.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
169,8,Barcelona,19,Barcelona,54,12,2021,1,15,25.0,V,21.0,V,16.0,V,9.0,V,15.0,V,24.0,V,19.0,V,39.0,V,40.0,V,54.0,V,27.0,V,28.0,V,24.0,V,20.0,V,28.0,V,25.0,V,42.0,V,65.0,V,167.0,V,124.0,V,91.0,V,132.0,V,78.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
170,8,Barcelona,19,Barcelona,54,12,2021,1,16,51.0,V,26.0,V,20.0,V,16.0,V,20.0,V,20.0,V,19.0,V,39.0,V,29.0,V,22.0,V,17.0,V,10.0,V,9.0,V,11.0,V,13.0,V,12.0,V,12.0,V,15.0,V,11.0,V,18.0,V,17.0,V,18.0,V,18.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
171,8,Barcelona,19,Barcelona,54,12,2021,1,17,14.0,V,13.0,V,9.0,V,8.0,V,10.0,V,7.0,V,7.0,V,12.0,V,21.0,V,32.0,V,15.0,V,13.0,V,11.0,V,9.0,V,10.0,V,7.0,V,21.0,V,61.0,V,115.0,V,138.0,V,108.0,V,119.0,V,106.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
172,8,Barcelona,19,Barcelona,54,12,2021,1,18,43.0,V,40.0,V,22.0,V,32.0,V,37.0,V,34.0,V,64.0,V,109.0,V,128.0,V,182.0,V,65.0,V,21.0,V,16.0,V,59.0,V,,N,,N,31.0,V,52.0,V,92.0,V,75.0,V,115.0,V,112.0,V,107.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
173,8,Barcelona,19,Barcelona,54,12,2021,1,19,48.0,V,46.0,V,46.0,V,41.0,V,30.0,V,9.0,V,19.0,V,58.0,V,87.0,V,48.0,V,38.0,V,21.0,V,14.0,V,16.0,V,14.0,V,16.0,V,22.0,V,29.0,V,48.0,V,25.0,V,20.0,V,16.0,V,10.0,V,6.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
174,8,Barcelona,19,Barcelona,54,12,2021,1,20,13.0,V,9.0,V,10.0,V,12.0,V,15.0,V,27.0,V,57.0,V,99.0,V,196.0,V,65.0,V,30.0,V,34.0,V,34.0,V,35.0,V,19.0,V,14.0,V,26.0,V,32.0,V,41.0,V,25.0,V,42.0,V,28.0,V,21.0,V,19.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
175,8,Barcelona,19,Barcelona,54,12,2021,1,21,16.0,V,20.0,V,28.0,V,31.0,V,24.0,V,47.0,V,44.0,V,28.0,V,22.0,V,17.0,V,20.0,V,23.0,V,20.0,V,19.0,V,21.0,V,16.0,V,11.0,V,17.0,V,38.0,V,38.0,V,27.0,V,24.0,V,18.0,V,57.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
176,8,Barcelona,19,Barcelona,54,12,2021,1,22,8.0,V,8.0,V,8.0,V,6.0,V,7.0,V,6.0,V,8.0,V,12.0,V,19.0,V,13.0,V,11.0,V,14.0,V,10.0,V,8.0,V,10.0,V,10.0,V,12.0,V,13.0,V,12.0,V,12.0,V,10.0,V,9.0,V,10.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
177,8,Barcelona,19,Barcelona,54,12,2021,1,23,5.0,V,4.0,V,7.0,V,5.0,V,4.0,V,6.0,V,10.0,V,7.0,V,7.0,V,8.0,V,6.0,V,7.0,V,8.0,V,9.0,V,6.0,V,6.0,V,5.0,V,6.0,V,5.0,V,7.0,V,11.0,V,15.0,V,16.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
178,8,Barcelona,19,Barcelona,54,12,2021,1,24,12.0,V,13.0,V,10.0,V,4.0,V,4.0,V,4.0,V,2.0,V,3.0,V,4.0,V,5.0,V,8.0,V,9.0,V,11.0,V,9.0,V,6.0,V,5.0,V,5.0,V,4.0,V,5.0,V,7.0,V,14.0,V,9.0,V,6.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
179,8,Barcelona,19,Barcelona,54,12,2021,1,25,7.0,V,7.0,V,4.0,V,4.0,V,4.0,V,6.0,V,11.0,V,19.0,V,28.0,V,29.0,V,22.0,V,19.0,V,17.0,V,13.0,V,12.0,V,22.0,V,21.0,V,20.0,V,18.0,V,18.0,V,19.0,V,20.0,V,26.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
180,8,Barcelona,19,Barcelona,54,12,2021,1,26,14.0,V,10.0,V,7.0,V,5.0,V,5.0,V,7.0,V,14.0,V,31.0,V,25.0,V,25.0,V,54.0,V,65.0,V,67.0,V,62.0,V,25.0,V,28.0,V,21.0,V,28.0,V,41.0,V,40.0,V,18.0,V,26.0,V,39.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
181,8,Barcelona,19,Barcelona,54,12,2021,1,27,23.0,V,24.0,V,16.0,V,14.0,V,17.0,V,12.0,V,19.0,V,41.0,V,77.0,V,34.0,V,28.0,V,24.0,V,82.0,V,131.0,V,87.0,V,52.0,V,58.0,V,61.0,V,88.0,V,160.0,V,130.0,V,98.0,V,91.0,V,104.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
182,8,Barcelona,19,Barcelona,54,12,2021,1,28,74.0,V,64.0,V,59.0,V,79.0,V,25.0,V,11.0,V,11.0,V,42.0,V,14.0,V,15.0,V,14.0,V,14.0,V,19.0,V,97.0,V,86.0,V,87.0,V,85.0,V,89.0,V,176.0,V,211.0,V,208.0,V,180.0,V,122.0,V,96.0,V,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
183,8,Barcelona,19,Barcelona,54,12,2021,1,29,46.0,V,14.0,V,11.0,V,5.0,V,5.0,V,7.0,V,11.0,V,19.0,V,32.0,V,28.0,V,21.0,V,21.0,V,17.0,V,14.0,V,12.0,V,13.0,V,14.0,V,30.0,V,52.0,V,53.0,V,104.0,V,103.0,V,54.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
184,8,Barcelona,19,Barcelona,54,12,2021,1,30,38.0,V,43.0,V,33.0,V,33.0,V,43.0,V,16.0,V,9.0,V,7.0,V,8.0,V,9.0,V,9.0,V,8.0,V,9.0,V,5.0,V,4.0,V,4.0,V,4.0,V,4.0,V,5.0,V,6.0,V,8.0,V,9.0,V,8.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
185,8,Barcelona,19,Barcelona,54,12,2021,1,31,6.0,V,7.0,V,4.0,V,4.0,V,3.0,V,4.0,V,4.0,V,5.0,V,5.0,V,6.0,V,5.0,V,5.0,V,5.0,V,6.0,V,6.0,V,5.0,V,7.0,V,6.0,V,6.0,V,6.0,V,7.0,V,7.0,V,5.0,V,,N,Barcelona - Vall Hebron,IN,1,8019054,2.148,41.4261,Parc de la Vall d’Hebron. c/ Martí Codolar - c/ Granja Vella,7,Horta-Guinardo,41,la Vall d'Hebron,Urbana,Fons
186,8,Barcelona,19,Barcelona,57,12,2021,1,1,21.0,V,35.0,V,5.0,V,6.0,V,8.0,V,6.0,V,4.0,V,6.0,V,9.0,V,8.0,V,8.0,V,12.0,V,13.0,V,16.0,V,13.0,V,8.0,V,5.0,V,7.0,V,8.0,V,7.0,V,5.0,V,6.0,V,5.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
187,8,Barcelona,19,Barcelona,57,12,2021,1,2,3.0,V,5.0,V,5.0,V,3.0,V,3.0,V,3.0,V,3.0,V,4.0,V,4.0,V,6.0,V,6.0,V,6.0,V,7.0,V,7.0,V,9.0,V,8.0,V,12.0,V,11.0,V,17.0,V,22.0,V,20.0,V,22.0,V,39.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
188,8,Barcelona,19,Barcelona,57,12,2021,1,3,23.0,V,6.0,V,4.0,V,3.0,V,4.0,V,6.0,V,6.0,V,4.0,V,9.0,V,13.0,V,6.0,V,5.0,V,4.0,V,9.0,V,14.0,V,10.0,V,12.0,V,26.0,V,47.0,V,54.0,V,66.0,V,68.0,V,65.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
189,8,Barcelona,19,Barcelona,57,12,2021,1,4,15.0,V,10.0,V,9.0,V,18.0,V,14.0,V,6.0,V,6.0,V,10.0,V,10.0,V,10.0,V,9.0,V,16.0,V,15.0,V,12.0,V,8.0,V,7.0,V,8.0,V,19.0,V,42.0,V,18.0,V,11.0,V,17.0,V,30.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
190,8,Barcelona,19,Barcelona,57,12,2021,1,5,16.0,V,10.0,V,6.0,V,5.0,V,5.0,V,8.0,V,15.0,V,24.0,V,17.0,V,41.0,V,15.0,V,28.0,V,27.0,V,29.0,V,32.0,V,29.0,V,32.0,V,26.0,V,38.0,V,32.0,V,14.0,V,11.0,V,10.0,V,25.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
191,8,Barcelona,19,Barcelona,57,12,2021,1,6,24.0,V,18.0,V,17.0,V,13.0,V,9.0,V,19.0,V,14.0,V,8.0,V,15.0,V,33.0,V,15.0,V,11.0,V,12.0,V,20.0,V,27.0,V,20.0,V,17.0,V,33.0,V,75.0,V,44.0,V,18.0,V,16.0,V,11.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
192,8,Barcelona,19,Barcelona,57,12,2021,1,7,10.0,V,10.0,V,10.0,V,13.0,V,12.0,V,11.0,V,15.0,V,21.0,V,29.0,V,31.0,V,43.0,V,39.0,V,43.0,V,54.0,V,39.0,V,45.0,V,41.0,V,33.0,V,52.0,V,79.0,V,48.0,V,33.0,V,22.0,V,14.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
193,8,Barcelona,19,Barcelona,57,12,2021,1,8,11.0,V,11.0,V,10.0,V,11.0,V,11.0,V,27.0,V,30.0,V,41.0,V,35.0,V,40.0,V,25.0,V,27.0,V,31.0,V,28.0,V,35.0,V,39.0,V,31.0,V,43.0,V,59.0,V,47.0,V,46.0,V,38.0,V,28.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
194,8,Barcelona,19,Barcelona,57,12,2021,1,9,9.0,V,11.0,V,7.0,V,6.0,V,5.0,V,4.0,V,9.0,V,10.0,V,11.0,V,13.0,V,13.0,V,14.0,V,15.0,V,14.0,V,15.0,V,15.0,V,13.0,V,12.0,V,11.0,V,10.0,V,11.0,V,11.0,V,9.0,V,7.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
195,8,Barcelona,19,Barcelona,57,12,2021,1,10,7.0,V,7.0,V,6.0,V,7.0,V,5.0,V,5.0,V,6.0,V,7.0,V,7.0,V,8.0,V,9.0,V,10.0,V,12.0,V,14.0,V,21.0,V,20.0,V,18.0,V,20.0,V,23.0,V,19.0,V,17.0,V,19.0,V,16.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
196,8,Barcelona,19,Barcelona,57,12,2021,1,11,7.0,V,6.0,V,5.0,V,5.0,V,7.0,V,7.0,V,10.0,V,17.0,V,23.0,V,24.0,V,26.0,V,23.0,V,,N,,N,,N,,N,16.0,V,19.0,V,18.0,V,20.0,V,18.0,V,13.0,V,14.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
197,8,Barcelona,19,Barcelona,57,12,2021,1,12,8.0,V,6.0,V,6.0,V,5.0,V,5.0,V,9.0,V,14.0,V,19.0,V,22.0,V,20.0,V,22.0,V,18.0,V,13.0,V,14.0,V,14.0,V,12.0,V,17.0,V,17.0,V,14.0,V,12.0,V,19.0,V,11.0,V,10.0,V,8.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
198,8,Barcelona,19,Barcelona,57,12,2021,1,13,5.0,V,6.0,V,5.0,V,9.0,V,8.0,V,7.0,V,14.0,V,24.0,V,20.0,V,15.0,V,16.0,V,16.0,V,16.0,V,18.0,V,17.0,V,18.0,V,20.0,V,21.0,V,13.0,V,12.0,V,11.0,V,7.0,V,7.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
199,8,Barcelona,19,Barcelona,57,12,2021,1,14,5.0,V,4.0,V,4.0,V,7.0,V,5.0,V,6.0,V,11.0,V,17.0,V,22.0,V,19.0,V,20.0,V,16.0,V,17.0,V,18.0,V,18.0,V,18.0,V,16.0,V,17.0,V,14.0,V,14.0,V,14.0,V,15.0,V,11.0,V,9.0,V,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
200,8,Barcelona,19,Barcelona,57,12,2021,1,15,6.0,V,9.0,V,7.0,V,13.0,V,13.0,V,6.0,V,10.0,V,20.0,V,30.0,V,45.0,V,52.0,V,25.0,V,20.0,V,19.0,V,15.0,V,15.0,V,33.0,V,42.0,V,62.0,V,78.0,V,113.0,V,128.0,V,86.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
201,8,Barcelona,19,Barcelona,57,12,2021,1,16,29.0,V,13.0,V,20.0,V,22.0,V,21.0,V,18.0,V,28.0,V,20.0,V,10.0,V,10.0,V,8.0,V,6.0,V,7.0,V,7.0,V,8.0,V,10.0,V,16.0,V,21.0,V,13.0,V,8.0,V,7.0,V,5.0,V,5.0,V,,N,Barcelona - Palau Reial,IZ,1,8019057,2.1151,41.3875,c/ John Maynard Keynes - c/ de Jordi Girona,4,Les Corts,21,Pedralbes,Urbana,Fons
