,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
132,252596,546835,174956,26978,223386,98514,0
133,257078,548740,179168,27241,227880,98747,0
134,262099,550791,183345,27459,232575,98893,0
135,268187,552212,187159,27666,237760,99126,0
136,273105,552933,191233,28115,242495,99272,0
137,280071,553899,196362,28541,248399,99533,0
138,287313,554453,201056,28967,255171,99794,0
139,294920,554662,206107,29233,261916,100055,0
140,302547,554796,210919,29891,268532,100259,0
141,309395,554796,215485,30955,274427,100520,0
142,315817,554859,220489,31512,280808,100781,0
143,322662,554904,224890,32162,287212,100985,0
144,330099,554904,229434,33066,293965,101189,0
145,336960,554904,234281,33581,300309,101393,0
146,343105,554904,238822,34275,306524,101597,0
147,349468,554961,243710,34834,312707,101793,0
148,355916,555002,248265,35389,319177,101919,0
149,362415,555017,252692,35940,325901,102209,0
150,368228,555017,256746,36421,331988,102413,0
151,374444,555017,261169,37027,337960,102617,0
152,379730,555017,265412,37561,344817,102813,0
153,386538,555017,269023,38087,350518,103025,0
154,391508,555017,272317,38606,356915,103229,0
155,395552,555017,275747,39116,363734,103433,0
156,400176,555017,278711,39617,369443,103637,0
157,403990,557274,285802,39950,374617,104129,0
158,408302,557274,288953,40278,379187,104345,0
159,411793,557393,291623,40605,383584,104520,0
160,414098,557653,294003,40930,388344,104695,0
161,416695,559892,299166,41254,392201,105101,0
162,419855,560643,301092,41492,395604,105276,0
163,421726,561388,302602,41902,398802,105451,0
164,423661,562380,304283,42226,402011,105626,0
165,426163,566909,307460,42436,403857,105684,0
166,427697,569957,309068,42646,405473,105742,0
167,429655,575256,310258,42856,407085,105800,0
168,430900,581777,311235,43066,408515,105858,0
169,433237,592467,313115,43066,408807,106205,0
170,434319,602813,313562,43066,408807,106222,0
171,435606,616121,313651,43066,408807,106222,0
172,436946,631778,313729,43066,408807,106222,0
173,437926,647835,313729,43066,408807,106222,0
174,439235,666349,313729,43066,408807,106222,0
175,440441,684405,313729,43066,408807,106222,0
176,441483,701588,313729,43066,408807,106222,0
177,442488,718423,313729,43066,408807,106222,0
178,443680,733919,313729,43066,408807,106222,0
179,444271,748493,313729,43066,408807,106222,0
180,445372,762300,313729,43066,408807,106222,0
181,446005,774763,313729,43066,408807,106222,0
182,446910,782823,313729,43066,408807,106222,0
183,447529,792097,313729,43066,408807,106222,0
184,448198,798706,313729,43066,408807,106222,0
185,449055,798706,313729,43066,408807,106222,0
186,449387,798706,313729,43066,408807,106222,0
187,450522,798706,313729,43066,408807,106222,0
188,450890,798706,313729,43066,408807,106222,0
189,451447,798706,313729,43066,408807,106222,0
190,451924,798706,313729,43066,408807,106222,0
191,452088,798706,313729,43066,408807,106222,0
192,452794,798706,313729,43066,408807,106222,0
193,453011,798706,313729,43066,408807,106222,0
194,453581,798706,313729,43066,408807,106222,0
195,454000,798706,313729,43066,408807,106222,0
196,454358,798706,313729,43066,408807,106222,0
197,454739,798706,313729,43066,408807,106222,0
198,455026,798706,313729,43066,408807,106222,0
199,455426,798706,313729,43066,408807,106222,0
200,455648,798706,313729,43066,408807,106222,0
201,455900,798706,313729,43066,408807,106222,0
202,456247,798706,313729,43066,408807,106222,0
203,456684,798706,313729,43066,408807,106222,0
204,456961,798706,313729,43066,408807,106222,0
205,457258,798706,313729,43066,408807,106222,0
206,457312,798706,313729,43066,408807,106222,0
207,457728,798706,313729,43066,408807,106222,0
208,457970,798706,313729,43066,408807,106222,0
209,458291,798706,313729,43066,408807,106222,0
210,458662,798706,313729,43066,408807,106222,0
211,458965,798706,313729,43066,408807,106222,0
212,459022,798706,313729,43066,408807,106222,0
213,459022,798706,313729,43066,408807,106222,0
214,459079,798706,313729,43066,408807,106222,0
215,459141,798706,313729,43066,408807,106222,0
216,459234,798706,313729,43066,408807,106222,0
217,459327,842769,313729,43066,408807,106222,0
218,459699,846959,313729,43066,408807,106222,0
219,459767,851585,313729,43066,408807,106222,0
220,459875,858024,313729,43066,408807,106222,0
221,460136,864440,314760,43226,410333,106251,0
222,460424,870844,315897,43384,412004,106280,0
223,460863,878623,316924,43539,413639,106309,0
224,461033,887309,318061,43692,415434,106338,0
225,461582,896261,320472,43843,417976,106367,0
226,462237,904526,323328,43992,421031,106396,0
