,Construct,Industrial,Food,RealState,Education,SocialServ,ProfessActiv,ScientifActiv,ArtistActiv,Other
51,264,0,30841,2142,1394,1040,15352,1472,742,2766
52,308,0,37516,2573,1705,1366,19225,1677,906,3361
53,352,0,44509,3004,2016,1692,23098,1882,1070,3956
54,396,0,51745,3668,2394,2262,28129,2537,1408,4632
55,440,0,59407,4332,2772,2832,33200,2772,1746,5368
56,484,0,67297,4996,3150,3402,38271,3007,2084,6104
57,528,0,75507,5660,3528,3972,43342,3242,2422,6840
58,626,0,83632,6363,3929,4617,49706,4044,2997,7638
59,724,0,92401,7066,4330,5346,56356,4313,3572,8436
60,822,0,101604,7769,4731,6075,63006,4582,4147,9234
61,876,0,105836,8152,4939,6707,67736,4646,4606,9638
62,930,0,110503,8496,5147,7324,72382,5169,5065,10042
63,984,0,115687,8879,5355,7956,77112,5233,5524,10446
64,1038,0,121271,9262,5563,8588,81842,5297,5983,10850
65,1092,0,123603,9534,5653,8991,84619,5361,6394,11053
66,1146,0,126270,9708,5743,9394,87220,5854,6805,11203
67,1200,0,129808,9980,5833,9797,89997,5918,7216,11406
68,1254,0,134205,10252,5923,10200,92774,5982,7627,11609
69,1308,0,136050,10291,5946,10359,94353,6016,7864,11671
70,1362,0,138018,10330,5969,10518,95867,6212,8101,11718
71,1416,0,140426,10369,5992,10677,97446,6246,8338,11780
72,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
73,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
74,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
75,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
76,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
77,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
78,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
79,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
80,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
81,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
82,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
83,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
84,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
85,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
86,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
87,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
88,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
89,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
90,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
91,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
92,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
93,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
94,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
95,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
96,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
97,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
98,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
99,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
100,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
101,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
102,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
103,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
104,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
105,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
106,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
107,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
108,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
109,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
110,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
111,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
112,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
113,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
114,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
115,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
116,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
117,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
118,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
119,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
120,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
121,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
122,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
123,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
124,1470,0,143319,10408,6015,10836,99025,6280,8575,11842
125,1514,0,146886,10728,6208,10933,100945,6485,8575,12236
126,1558,0,150806,11048,6401,11030,102865,6707,8575,12630
127,1602,0,154837,11368,6594,11127,104785,6961,8575,13024
128,1646,0,159004,11688,6787,11224,106705,7166,8575,13418
129,1690,0,164817,12119,7098,11550,110578,7371,8575,14013
130,1734,0,170680,12550,7409,11876,114329,7680,8575,14608
131,1778,0,176654,12981,7720,12202,118202,7934,8575,15203
132,1822,0,183020,13412,8031,12528,122075,8139,8575,15798
133,1866,0,190850,14076,8409,13098,127146,8374,8575,16534
134,1910,0,198987,14740,8787,13668,132055,8957,8575,17270
135,1954,0,207715,15404,9165,14238,137088,9241,8575,18006
136,1998,0,216635,16068,9543,14808,142159,9476,8575,18742
137,2096,0,226624,16771,9944,15537,148809,9745,8575,19540
138,2194,0,236864,17474,10345,16238,155241,10524,8575,20338
139,2292,0,247237,18177,10746,16967,161884,10865,8575,21136
140,2390,0,258003,19545,11147,17696,168534,11134,8575,21934
141,2488,0,269115,20913,11548,18425,175184,11403,8575,22732
142,2586,0,280316,22211,11949,19154,181799,12182,8575,23496
143,2684,0,292181,23579,12350,19883,188449,12523,8575,24294
